688,240,200,40,1
688,230,200,45,1
689,221,120,66,1
690,355,240,50,2
690,298,200,40,2
690,290,235,40,3
690,250,110,60,3
691,118,100,100,2
692,47,47,47,2
693,370,190,50,4
693,280,190,45,1
693,280,190,45,1
693,210,195,55,2
694,375,190,57,9
694,350,325,40,4
694,295,145,32,12
694,200,165,55,11
696,200,180,90,1
697,228,160,55,1
697,215,153,57,1
698,208,140,18,1
699,240,200,112,1
699,238,122,81,2
699,210,156,55,1
700,47,47,47,2
701,195,155,20,2
702,218,182,60,1
702,200,165,58,1
702,170,165,52,2
702,165,92,25,2
702,162,91,24,2
702,160,90,25,2
702,114,90,55,1
703,180,180,180,1
704,137,112,90,2
705,260,105,62,3
706,110,100,100,152
707,166,111,16,4
707,140,100,90,4
708,245,195,150,1
709,288,225,96,2
710,232,110,65,1
711,243,178,57,5
712,285,195,95,11
713,281,220,142,1
713,266,223,124,1
713,198,165,40,1
714,284,199,104,2
715,216,114,46,4
715,160,105,45,6
716,130,80,80,1
717,190,185,158,1
718,230,135,50,4
718,110,100,80,4
719,181,129,129,1
720,370,195,60,1
720,281,181,102,1
721,185,130,130,2
722,245,195,45,2
722,230,200,45,1
722,189,139,29,1
723,197,155,66,2
724,325,140,75,2
724,205,175,55,1
725,310,180,50,2
726,286,200,28,6
726,270,202,100,1
726,270,200,100,3
726,185,180,25,5
727,120,110,60,2
728,240,160,60,34
729,215,140,65,2
730,280,180,85,1
730,250,220,75,2
731,232,153,78,1
732,308,245,50,8
732,200,150,65,1
733,270,170,70,2
734,343,180,90,1
735,250,202,151,1
735,203,137,67,2
736,267,125,83,1
737,254,186,51,1
737,211,158,34,1
737,204,147,30,1
737,202,147,30,1
738,250,175,40,2
738,246,109,63,2
739,242,142,120,3
740,165,94,45,2
742,120,110,55,5
743,180,132,45,3
744,248,180,50,1
744,245,158,20,2
744,228,170,32,1
744,210,158,50,2
744,205,150,20,1
744,204,148,38,1
744,204,48,15,1
744,195,144,43,1
745,315,230,45,13
746,280,230,155,2
747,250,172,58,1
748,240,160,60,34
749,267,150,40,2
749,255,110,55,2
749,230,155,40,7
750,295,215,35,2
750,222,144,40,2
751,150,85,50,2
752,300,220,50,2
752,300,190,50,2
753,245,107,65,7
753,180,174,35,3
754,120,105,105,1
755,185,180,60,2
755,185,170,60,3
756,266,116,96,1
758,120,105,10,2
759,215,140,55,2
760,322,231,99,2
761,240,200,115,7
762,320,110,65,2
762,275,140,50,2
762,275,120,60,2
763,225,142,40,1
763,220,140,35,1
763,90,85,25,6
764,203,125,60,3
765,238,122,81,15
767,247,155,50,1
767,247,155,50,1
767,245,155,50,1
767,212,162,48,1
768,208,140,18,1
769,125,120,75,2
769,82,60,17,1
770,165,140,60,3
770,150,79,68,1
770,148,80,70,1
770,128,78,68,1
771,380,290,52,4
772,200,140,30,3
773,375,217,52,1
774,266,175,53,1
775,242,192,126,1
776,137,106,103,1
778,173,92,92,2
778,120,86,62,1
779,252,170,52,3
779,211,157,32,1
780,295,210,70,2
780,240,200,112,1
781,158,98,31,1
781,157,99,30,1
782,320,210,45,1
782,268,143,25,1
782,265,160,150,2
782,255,167,40,2
782,244,180,112,2
782,243,185,110,2
782,231,123,41,2
782,230,129,59,2
782,165,165,45,1
783,279,233,167,2
783,260,192,130,2
783,257,153,110,2
783,185,107,15,5
783,165,140,130,2
784,125,92,92,6
785,247,177,50,2
785,173,85,50,1
786,181,129,129,2
786,110,100,80,1
787,275,236,155,2
788,290,120,83,1
788,227,141,11,3
789,167,95,95,1
789,128,78,78,1
790,210,165,45,1
790,193,74,74,6
790,185,81,44,3
790,130,130,46,1
791,265,205,65,2
791,210,110,30,5
791,178,115,35,2
791,130,95,50,1
791,125,95,60,4
791,100,78,78,2
792,240,155,58,5
792,238,150,62,4
792,230,150,60,3
792,183,167,41,1
792,170,110,60,4
792,132,89,23,4
793,241,202,114,1
794,204,48,15,2
794,200,149,55,3
794,194,143,42,5
794,150,135,55,3
795,340,200,50,1
795,220,75,75,1
795,193,74,74,1
796,198,138,25,22
796,180,128,40,2
797,240,115,67,2
797,240,115,65,2
798,310,210,118,1
799,330,115,40,1
800,167,98,96,1
801,250,178,35,2
802,372,303,67,3
802,225,145,50,5
802,118,74,74,3
803,330,270,90,2
803,265,160,150,1
803,230,200,45,2
803,200,195,40,2
804,255,200,45,2
804,245,175,55,1
805,250,140,45,4
805,150,142,120,1
806,390,265,40,2
806,290,190,44,2
807,230,205,65,2
807,221,125,90,1
808,181,152,23,1
809,160,92,92,1
810,320,230,51,2
810,295,260,47,2
810,252,179,43,2
810,228,168,42,1
810,222,150,19,2
810,182,153,25,1
811,285,270,80,1
812,162,105,105,2
813,290,190,60,2
815,212,162,49,1
815,211,161,43,1
816,198,70,34,3
817,197,155,66,1
819,235,106,60,4
819,235,105,64,4
819,220,135,55,4
819,185,130,84,2
819,184,130,84,2
819,184,130,42,4
820,350,300,100,1
820,305,225,60,2
820,280,240,35,1
820,240,147,59,1
820,220,150,30,1
821,280,240,35,1
822,316,219,30,2
822,316,219,28,4
822,190,180,110,2
823,300,150,40,5
823,260,230,50,2
823,241,215,82,1
823,218,128,70,4
823,215,140,55,5
823,170,160,48,2
824,50,40,30,20
825,340,260,110,3
826,280,219,57,2
826,200,150,45,2
827,233,128,57,3
827,230,129,59,3
828,275,250,125,3
829,157,62,62,1
829,144,122,88,1
830,210,140,45,2
830,146,130,48,5
831,293,203,37,1
831,293,200,37,2
831,210,150,115,1
832,253,203,126,2
832,232,110,65,1
832,133,106,53,1
833,320,253,5,2
833,320,253,5,2
833,242,202,112,2
834,210,200,30,5
834,180,165,50,1
835,221,122,67,5
836,245,107,65,1
836,222,156,30,2
836,221,158,50,1
836,202,147,30,1
836,156,132,75,1
836,120,95,75,1
837,131,46,46,1
837,130,47,47,1
838,227,141,11,4
838,200,45,45,2
839,271,199,46,2
839,269,198,60,4
839,247,148,23,2
839,235,160,46,2
839,225,160,75,2
839,214,144,40,2
839,210,158,50,2
839,150,140,60,2
839,88,88,88,2
840,120,100,40,4
841,195,160,135,1
842,210,158,50,3
842,202,147,30,8
843,278,196,28,8
844,305,210,62,1
844,170,122,50,1
845,209,150,37,2
845,176,133,45,2
846,190,160,62,1
847,334,240,40,1
847,325,289,62,1
847,250,140,80,1
847,245,180,55,1
847,180,132,46,1
847,160,152,152,2
848,223,144,100,4
849,181,131,48,1
850,266,116,96,1
850,205,150,61,1
850,157,132,76,1
850,156,132,75,2
851,297,240,40,2
851,275,190,25,1
852,320,253,5,1
852,242,202,112,1
853,252,170,27,8
854,315,275,70,1
854,250,210,55,1
855,198,80,77,2
856,156,132,75,1
857,243,150,62,1
857,208,140,25,1
858,295,260,40,1
858,270,188,50,1
858,245,172,50,1
858,240,155,70,1
858,235,178,60,1
858,205,150,20,1
858,205,145,60,1
858,202,147,30,2
858,200,100,36,1
858,190,160,62,1
858,190,145,45,1
858,175,165,65,1
859,140,100,70,1
860,203,137,67,7
860,200,150,65,10
862,230,95,80,1
862,190,165,90,3
863,235,72,45,7
863,234,85,31,10
863,160,110,39,2
864,278,257,20,2
864,253,200,40,2
865,234,85,31,6
865,160,110,39,6
866,217,170,135,1
867,153,92,92,1
868,260,230,75,3
868,240,207,84,2
869,130,120,50,2
870,260,202,55,2
870,245,205,40,1
870,200,180,50,1
871,285,196,48,1
871,257,248,6,1
871,244,164,50,1
871,226,225,93,1
872,236,172,55,1
872,210,150,40,1
872,205,148,38,1
872,204,147,30,1
872,204,48,15,1
872,200,149,55,1
872,192,144,45,1
872,133,106,53,1
873,160,92,92,2
874,320,210,90,2
874,315,230,45,2
874,203,137,67,2
875,244,149,20,1
876,124,91,91,1
877,320,210,90,2
877,284,186,30,2
877,247,162,64,2
877,237,168,60,2
877,220,170,45,2
877,210,150,45,1
877,205,170,43,2
877,205,150,55,2
877,203,137,67,2
877,180,125,25,2
877,178,123,23,2
877,177,122,10,2
877,160,130,50,1
877,160,130,40,2
877,160,128,28,2
877,155,122,40,2
877,100,90,30,2
878,200,140,30,3
879,245,155,45,2
880,218,182,60,1
880,210,180,50,2
880,182,91,39,2
880,114,90,55,1
881,246,109,63,2
882,200,146,146,1
883,281,156,51,6
885,180,128,40,16
885,179,129,31,10
885,170,120,25,2
887,325,140,75,4
887,325,140,75,2
887,300,260,60,1
887,195,105,45,2
888,230,200,43,1
889,83,62,62,2
890,266,175,53,1
891,250,243,70,1
891,190,122,30,1
892,200,150,65,2
893,221,120,66,1
894,160,92,92,2
895,230,200,43,4
896,310,165,80,1
897,374,154,70,1
897,295,190,60,2
897,290,158,60,2
897,265,190,73,2
897,260,180,35,3
897,252,146,35,3
897,235,143,73,2
897,215,150,55,1
897,140,135,60,2
898,108,80,80,1
898,97,97,80,1
899,315,160,121,3
899,175,141,42,3
900,256,195,65,2
900,245,205,40,2
900,220,74,30,3
900,215,128,60,2
900,175,145,45,2
901,222,156,30,1
901,210,158,50,2
901,207,135,47,2
901,205,148,38,1
902,190,145,45,1
902,140,135,33,2
903,135,40,15,1
904,170,153,90,1
905,225,150,55,2
906,232,130,37,1
906,200,147,50,2
906,195,105,88,2
907,200,123,123,2
908,210,150,55,2
909,258,169,40,1
909,256,195,65,2
909,252,195,55,2
909,230,211,182,2
909,220,175,45,2
909,215,150,40,2
909,210,180,40,1
909,205,160,35,1
909,200,165,58,1
909,170,145,45,2
909,160,115,44,1
911,240,195,75,3
912,306,213,60,2
912,147,90,90,1
913,286,200,28,1
913,245,205,40,4
914,231,178,35,3
914,205,170,43,2
914,185,140,40,3
914,182,139,48,4
914,100,90,45,4
915,198,157,38,1
916,259,183,42,1
916,180,170,75,2
916,165,150,60,2
917,104,101,101,10
918,281,156,51,3
919,230,190,70,1
920,323,177,50,1
920,288,185,46,1
920,250,140,45,1
920,228,168,42,1
920,204,91,41,1
920,200,140,77,1
921,208,140,18,4
922,290,200,30,1
922,256,180,26,2
922,245,110,67,1
922,228,178,22,1
922,228,170,32,1
922,222,156,30,1
922,195,145,30,2
922,175,172,65,1
922,133,106,53,1
923,235,220,45,4
924,244,180,112,2
924,240,200,40,1
925,235,135,40,1
925,120,115,35,2
926,284,186,30,3
926,240,170,70,2
926,210,149,38,4
926,150,85,50,6
927,175,136,55,4
928,260,165,72,1
929,212,162,49,11
930,280,140,60,2
931,150,140,80,2
932,175,132,30,2
933,236,149,49,1
933,125,110,70,12
934,225,103,59,1
934,165,120,115,1
935,200,170,45,2
935,192,167,46,1
936,252,170,52,2
936,209,143,30,2
936,208,140,25,1
936,120,110,60,2
937,350,300,100,4
937,290,210,140,2
937,266,223,124,1
937,265,245,75,3
937,240,185,45,4
937,237,199,158,1
938,300,105,24,1
938,248,180,50,1
938,246,160,28,1
938,210,150,40,1
938,202,147,30,1
938,200,149,55,2
939,290,190,44,1
939,180,150,25,1
939,100,100,92,2
940,151,79,40,3
941,160,92,92,1
942,140,40,10,6
943,133,106,53,1
944,315,143,90,1
945,200,170,80,1
945,133,93,63,1
946,195,144,43,1
946,87,75,75,5
947,245,110,67,1
947,245,107,65,1
947,228,170,32,2
947,204,148,38,1
947,202,147,30,1
947,120,105,55,3
948,245,195,150,1
949,220,160,45,1
950,153,85,85,1
951,160,92,92,2
952,308,185,75,1
952,240,170,50,1
952,240,153,65,1
952,230,155,40,1
952,146,90,45,1
952,140,118,73,3
953,284,186,30,2
953,210,151,60,2
953,210,150,65,2
953,210,130,50,2
953,209,150,37,2
953,203,137,67,2
953,200,150,65,2
953,186,140,40,2
953,183,140,37,2
953,170,130,45,2
954,236,172,55,1
954,204,48,15,5
954,202,147,30,5
955,220,80,80,7
955,215,80,80,6
956,290,190,15,5
957,107,103,80,1
958,360,300,2,1
958,251,158,112,1
958,250,160,110,1
958,115,100,85,1
959,275,195,35,1
960,300,260,65,3
960,275,160,60,3
960,152,131,52,2
961,340,200,50,1
961,289,199,17,8
961,140,120,60,2
961,80,75,40,2
962,235,72,45,10
962,234,85,31,10
962,160,110,39,10
963,200,75,40,2
963,185,130,84,2
963,151,86,42,2
963,150,86,31,2
963,130,70,45,3
963,110,100,100,1
964,360,287,70,3
965,241,109,64,2
965,205,145,60,1
965,204,148,38,2
965,204,48,15,2
965,202,146,12,2
965,120,105,55,2
966,256,195,65,2
966,220,175,45,2
966,200,165,58,2
966,173,85,50,1
966,160,150,50,2
967,215,210,60,1
968,71,70,18,2
969,135,40,15,3
970,316,219,30,8
971,212,184,26,1
971,211,183,26,2
972,160,88,88,4
973,225,112,108,4
974,235,125,40,2
975,104,101,101,15
976,233,180,70,1
977,171,126,60,14
978,240,200,110,2
979,215,210,40,7
979,170,165,52,6
979,170,160,48,3
981,120,120,120,2
982,248,142,115,1
983,212,162,49,1
983,198,165,40,4
984,220,160,45,1
985,300,190,50,1
985,287,237,45,1
985,245,215,45,1
987,160,150,150,1
988,320,220,50,2
988,320,190,50,2
989,225,165,55,1
989,162,137,75,1
989,162,137,75,1
990,211,192,52,2
990,195,138,105,1
991,218,117,115,1
992,240,162,45,1
992,130,90,90,1
993,193,137,137,1
993,188,135,135,1
993,175,155,105,1
994,265,160,150,1
995,220,160,45,1
996,247,160,49,1
998,312,171,100,1
998,140,70,65,1
998,140,60,40,1
998,100,90,70,2
999,343,175,106,1
999,260,190,90,1
1000,296,210,150,2
1001,195,160,135,4
1002,204,148,38,2
1002,204,147,30,2
1002,200,149,55,2
1004,290,245,90,1
1004,220,160,45,1
1005,119,91,91,1
1005,118,118,112,1
1005,117,91,91,1
1006,240,207,84,2
1006,234,197,53,2
1007,234,143,79,4
1008,150,150,94,1
1008,149,75,74,2
1009,204,91,41,1
1009,200,200,50,1
1009,165,110,35,3
1010,319,222,48,2
1010,297,208,30,5
1010,276,148,130,3
1010,250,175,55,2
1010,240,200,112,4
1010,240,200,110,1
1010,190,140,80,5
1011,265,155,70,2
1012,120,119,38,4
1013,270,155,80,6
1014,290,140,50,1
1014,218,159,31,1
1014,210,158,50,2
1014,175,160,42,1
1014,163,75,75,1
1014,160,102,31,1
1014,160,75,75,1
1014,150,80,40,1
1015,212,184,26,1
1015,211,183,26,1
1015,184,78,78,1
1016,211,163,49,3
1016,162,70,55,6
1017,275,193,65,2
1018,212,184,26,1
1018,211,183,26,2
1019,230,175,77,1
1020,325,234,67,1
1020,297,207,52,2
1020,252,170,52,4
1020,218,140,10,1
1021,305,210,60,10
1023,252,176,70,3
1023,250,220,75,5
1023,250,180,70,3
1023,230,170,80,3
1023,230,170,65,3
1023,215,180,65,3
1024,150,130,15,2
1025,245,175,65,1
1025,228,170,32,1
1026,70,55,20,2
1027,230,160,85,1
1027,145,101,90,1
1028,140,128,122,3
1028,138,123,123,3
1029,241,148,30,4
1030,260,180,40,2
1030,210,148,35,1
1031,255,110,65,1
1031,190,160,62,1
1032,314,207,130,1
1032,310,200,128,1
1032,310,200,125,1
1032,265,190,73,2
1032,200,200,125,1
1032,200,200,125,1
1032,200,123,123,1
1032,140,135,60,2
1033,47,47,47,2
1034,215,72,72,34
1035,337,170,40,4
1035,335,228,35,4
1035,236,168,67,4
1036,275,115,61,1
1036,211,96,58,1
1036,165,111,35,3
1037,252,158,10,2
1038,120,120,120,3
1039,244,149,20,4
1040,145,95,95,2
1041,234,85,31,10
1042,82,60,60,1
1043,245,200,70,2
1043,234,197,53,2
1044,239,83,83,2
1045,212,184,26,1
1045,211,184,26,1
1045,184,78,78,1
1046,212,162,49,3
1047,298,226,47,2
1047,240,170,110,2
1048,147,90,90,1
1049,199,171,116,1
1050,220,160,45,1
1051,210,195,55,1
1052,180,180,180,1
1053,125,110,30,2
1055,239,176,45,1
1055,223,125,120,1
1056,234,85,31,10
1057,185,175,95,2
1058,220,160,45,1
1059,225,144,21,1
1059,195,105,56,1
1060,170,152,63,1
1061,330,235,73,1
1062,235,200,50,1
1062,185,105,50,1
1063,152,96,50,1
1064,161,88,88,1
1065,209,150,68,1
1066,245,195,150,2
1067,198,83,83,1
1068,330,108,85,1
1068,202,150,50,2
1068,201,151,51,2
1069,195,85,40,10
1070,305,225,60,2
1070,256,195,65,2
1070,235,185,70,2
1070,235,172,39,1
1070,206,157,55,1
1070,160,150,50,2
1071,250,175,55,1
1072,220,150,90,2
1073,235,220,45,2
1074,251,144,37,2
1075,170,110,27,5
1077,215,190,70,1
1077,151,146,101,2
1078,315,160,121,1
1079,220,175,45,2
1080,251,144,37,1
1081,268,153,60,5
1081,268,150,56,5
1082,257,165,20,1
1083,375,265,40,2
1083,235,220,45,1
1084,262,163,78,3
1085,234,85,31,10
1086,47,47,47,2
1087,180,180,180,1
1088,353,258,30,2
1088,310,218,35,2
1088,275,260,90,2
1088,222,122,58,1
1089,310,295,40,1
1089,215,110,90,1
1090,104,101,101,11
1091,204,148,38,2
1091,204,48,15,2
1091,200,149,55,2
1092,314,165,35,2
1093,224,180,70,1
1093,222,180,70,1
1093,214,214,75,1
1094,221,75,45,2
1094,193,74,74,2
1094,182,153,25,4
1094,175,100,70,1
1094,124,73,45,1
1095,263,182,148,1
1096,230,200,45,1
1097,238,170,1,1
1098,238,122,81,2
1099,200,75,40,29
1099,200,70,40,13
1100,280,219,57,2
1100,110,100,100,1
1101,310,200,55,1
1102,255,240,23,1
1103,260,190,90,1
1104,181,106,35,1
1105,125,110,70,1
1105,120,105,100,1
1105,120,105,100,5
1105,120,105,100,5
1105,120,105,100,1
1107,127,84,59,2
1108,170,80,36,2
1108,165,81,48,2
1108,95,95,85,2
1109,245,172,50,2
1109,245,107,65,1
1110,170,145,55,4
1111,212,162,49,3
1111,211,163,49,3
1112,290,200,30,1
1112,245,107,65,1
1112,240,110,60,1
1112,207,135,47,2
1112,205,150,20,1
1112,195,102,40,2
1112,175,172,65,1
1113,305,210,75,2
1113,200,160,80,3
1114,255,187,55,2
1114,244,149,66,2
1114,225,148,22,2
1115,332,230,30,2
1115,135,104,104,3
1116,375,217,52,1
1117,255,172,23,1
1117,253,170,30,2
1117,251,169,55,1
1117,228,165,18,1
1117,211,157,32,2
1117,210,140,35,3
1117,192,139,21,1
1117,170,115,20,2
1117,130,100,50,2
1118,323,177,50,2
1118,250,178,35,1
1118,246,108,63,2
1118,225,132,66,1
1118,221,158,50,2
1119,263,182,149,1
1120,370,218,65,1
1120,335,190,84,2
1120,255,170,55,2
1120,255,170,50,2
1120,205,140,35,2
1120,195,137,15,2
1120,176,133,45,3
1121,252,176,68,2
1121,220,127,49,1
1121,205,148,38,1
1121,204,147,30,1
1121,202,146,12,2
1121,195,102,40,2
1122,126,111,98,1
1123,209,150,37,20
1124,235,72,45,5
1124,234,85,31,5
1124,160,110,39,5
1125,89,89,55,1
1126,347,257,32,3
1127,148,80,70,1
1127,126,102,51,2
1127,125,100,50,2
1128,240,168,10,1
1129,250,140,45,1
1129,228,120,35,1
1129,104,101,101,1
1130,263,182,148,1
1131,160,110,39,2
1132,196,114,62,1
1133,305,235,75,2
1133,295,230,77,2
1133,255,230,75,2
1134,222,193,72,1
1134,220,160,45,1
1135,239,176,45,2
1135,195,87,87,1
1136,204,148,38,1
1136,202,147,30,1
1136,150,135,55,1
1137,234,85,31,10
1138,270,230,120,1
1138,230,92,62,1
1138,180,160,31,1
1138,170,150,60,1
1139,265,200,40,1
1139,240,115,68,1
1139,240,114,66,1
1140,346,233,80,1
1141,275,265,70,1
1144,265,160,150,1
1145,300,105,24,1
1145,254,186,51,2
1146,161,88,88,1
1147,200,165,58,1
1147,155,135,80,2
1148,245,107,65,5
1148,204,48,15,1
1149,160,110,39,2
1150,150,118,84,2
1151,275,235,25,2
1152,250,240,42,2
1153,293,203,37,1
1154,320,230,100,1
1154,320,210,45,1
1154,298,199,5,3
1154,268,143,25,1
1154,230,170,65,1
1155,145,90,90,1
1156,135,104,104,1
1157,270,170,35,1
1157,270,170,35,1
1157,240,145,30,1
1157,233,172,144,1
1158,286,197,65,1
1158,285,195,60,2
1158,255,198,58,1
1159,240,180,165,1
1159,218,182,135,1
1160,303,215,4,2
1160,173,173,141,2
1161,275,140,50,1
1162,80,65,65,4
1163,255,213,113,1
1163,250,160,50,2
1163,249,149,23,3
1163,244,150,64,2
1163,241,148,30,3
1163,160,115,60,2
1164,238,122,81,6
1165,370,183,40,2
1165,305,229,80,5
1165,285,205,60,1
1165,210,150,30,6
1166,290,170,112,3
1167,306,213,60,1
1168,240,130,130,1
1168,160,133,133,1
1169,212,142,118,2
1169,212,142,118,4
1170,245,107,65,2
1171,115,105,105,1
1172,285,100,40,4
1172,250,240,50,9
1172,172,127,60,2
1173,170,165,52,3
1174,305,229,80,14
1175,105,61,20,1
1176,385,240,40,1
1176,270,130,87,1
1176,215,190,70,1
1177,250,200,85,2
1178,200,140,140,2
1178,81,76,61,2
1179,120,115,25,2
1179,110,80,30,2
1179,105,105,45,9
1180,133,106,53,1
1181,244,158,111,1
1182,275,175,45,2
1184,346,233,80,1
1184,295,230,77,2
1184,286,200,28,1
1184,200,165,58,1
1185,358,248,40,1
1186,365,250,34,1
1186,262,158,70,1
1186,205,150,60,1
1186,190,120,40,1
1186,183,167,41,1
1186,150,105,60,1
1186,126,115,115,1
1187,266,175,53,1
1189,295,110,60,1
1189,235,115,55,1
1189,235,115,55,2
1190,375,295,50,1
1191,342,182,55,1
1191,332,230,30,1
1191,215,190,70,1
1192,281,201,20,1
1192,248,161,103,1
1193,235,163,25,2
1194,246,109,63,4
1195,355,250,50,4
1195,305,210,75,3
1196,293,200,37,2
1197,310,125,40,6
1198,135,105,105,1
1198,106,76,37,1
1199,302,185,107,1
1199,281,181,102,2
1199,275,160,60,2
1199,220,190,40,1
1199,170,145,50,2
1200,166,144,62,1
1200,150,80,68,1
1200,149,79,68,1
1201,128,78,68,1
1202,98,53,35,2
1203,250,180,80,1
1204,155,105,30,1
1204,154,106,30,1
1204,154,105,30,1
1205,230,211,182,2
1206,320,260,70,2
1207,250,158,63,5
1208,243,200,111,1
1209,173,130,86,9
1210,246,127,41,10
1210,242,242,57,10
1211,205,170,60,2
1212,146,105,40,4
1213,206,52,42,1
1214,252,170,27,2
1215,126,115,115,2
1216,270,180,135,1
1217,270,225,75,2
1217,265,180,80,1
1217,215,153,75,6
1218,208,148,58,2
1219,195,150,40,2
1220,117,75,75,4
1221,240,200,100,1
1222,227,104,58,1
1222,180,155,140,2
1223,228,206,32,4
1224,240,230,55,1
1225,176,104,104,4
1226,244,158,111,1
1227,212,162,48,2
1227,210,161,47,2
1227,210,160,50,2
1228,241,202,114,8
1228,160,105,45,1
1229,275,120,60,1
1229,250,240,42,1
1229,148,143,75,2
1230,274,192,70,1
1231,172,100,100,1
1232,125,110,55,2
1233,120,100,40,9
1233,90,64,64,4
1235,291,169,60,2
1235,220,168,56,2
1235,220,50,40,1
1235,216,145,50,2
1235,180,145,55,8
1235,155,110,30,2
1235,130,130,46,1
1236,245,157,63,2
1237,298,208,55,2
1237,298,196,68,2
1237,271,204,96,1
1237,235,98,71,2
1237,208,145,105,2
1237,180,103,103,2
1237,170,105,40,2
1237,164,96,53,2
1237,150,80,40,1
1237,85,80,55,2
1238,295,206,55,2
1238,265,110,60,2
1238,260,169,30,2
1238,246,180,40,2
1239,220,160,45,1
1239,172,33,32,2
1239,151,85,85,1
1239,144,60,44,1
1240,185,115,27,3
1240,176,74,74,2
1241,239,176,45,3
1241,223,125,120,3
1242,295,190,60,4
1243,225,160,65,4
1244,318,236,55,1
1245,375,265,40,1
1245,215,190,70,1
1246,290,110,39,1
1246,260,200,40,1
1246,160,115,53,1
1247,114,90,55,1
1248,310,210,118,2
1249,270,155,80,6
1250,250,175,40,2
1250,95,65,10,3
1251,65,60,20,3
1252,245,110,67,1
1252,205,150,20,1
1252,204,148,38,1
1252,204,48,15,1
1252,190,145,50,2
1253,135,40,15,3
1254,245,145,105,1
1254,165,100,63,1
1254,136,100,23,1
1255,218,117,115,1
1256,286,200,28,1
1256,259,183,42,1
1256,252,195,55,2
1256,250,172,58,1
1256,247,177,50,1
1256,245,205,40,1
1256,235,110,56,1
1256,215,150,40,2
1256,212,140,37,1
1256,205,160,35,1
1256,201,140,55,1
1256,200,150,65,1
1256,157,155,70,1
1257,215,190,70,1
1258,233,205,65,2
1259,290,210,60,1
1260,160,150,150,1
1261,243,141,30,2
1261,180,120,35,2
1262,390,265,40,1
1262,218,182,60,1
1262,210,205,71,1
1262,114,90,55,1
1263,250,180,80,1
1264,248,170,30,1
1265,238,155,35,4
1266,233,205,65,2
1267,320,95,22,2
1267,320,95,20,2
1268,375,265,40,1
1269,215,72,72,34
1270,245,195,150,1
1271,240,170,50,2
1272,254,186,51,1
1272,211,158,34,6
1272,130,120,55,1
1273,153,136,46,1
1274,278,149,20,2
1275,240,173,20,2
1275,236,175,47,2
1275,236,172,19,2
1275,235,172,36,1
1275,175,165,55,2
1276,202,150,50,2
1277,181,152,23,11
1277,155,110,30,1
1278,208,140,25,1
1278,130,105,30,2
1279,160,120,114,1
1280,208,145,105,2
1281,200,180,90,1
1282,246,108,63,2
1282,126,74,65,2
1283,345,280,60,1
1284,188,185,25,1
1284,188,185,25,1
1284,186,186,25,1
1284,185,185,25,1
1285,326,135,43,2
1286,220,110,70,2
1287,254,186,51,2
1287,220,127,49,1
1287,120,95,75,1
1288,210,165,45,1
1289,205,150,20,1
1290,296,209,25,2
1290,225,158,30,5
1290,100,90,45,2
1291,215,142,52,24
1292,103,103,100,2
1293,205,145,50,3
1293,202,144,51,3
1294,241,202,114,2
1295,257,169,30,1
1295,245,175,65,1
1295,245,158,20,1
1295,242,208,45,1
1295,222,156,30,1
1295,211,158,34,2
1295,208,147,50,1
1295,183,140,55,2
1295,180,139,58,1
1296,260,190,35,1
1297,185,175,100,2
1297,169,118,67,1
1298,140,140,95,1
1299,244,149,20,3
1300,241,202,114,2
1300,203,137,67,5
1301,253,170,30,1
1302,305,165,35,1
1302,290,120,83,2
1302,275,208,70,3
1303,140,118,93,1
1303,130,120,55,1
1304,208,140,18,3
1305,195,175,60,10
1306,286,200,28,1
1306,205,160,35,1
1308,140,110,71,1
1308,129,88,86,2
1310,245,107,65,2
1310,195,102,40,2
1311,180,180,180,1
1312,270,155,80,6
1313,243,185,110,1
1314,114,76,76,2
1315,244,149,20,4
1317,176,130,130,3
1318,375,217,52,1
1319,240,194,110,1
1319,204,148,38,1
1319,140,100,40,1
1319,125,120,110,1
1319,119,106,101,1
1320,345,218,100,1
1321,95,95,40,2
1322,191,120,50,4
1323,127,85,85,2
1324,390,265,40,1
1324,239,176,45,2
1324,225,85,47,2
1324,215,150,40,2
1324,200,150,65,2
1324,175,145,45,4
1324,160,150,50,2
1325,279,233,167,2
1326,251,158,112,1
1326,170,152,63,1
1326,115,100,85,1
1327,238,152,60,4
1328,375,260,55,2
1328,290,190,44,1
1329,315,230,45,5
1329,284,186,30,2
1329,205,170,43,2
1329,200,150,65,2
1329,182,139,48,2
1329,160,105,65,4
1330,198,157,38,1
1331,244,158,111,2
1332,281,201,20,2
1332,248,161,103,2
1333,350,300,100,1
1333,331,146,112,1
1333,330,270,90,2
1333,320,197,50,1
1333,300,184,122,1
1333,270,147,103,1
1333,230,129,59,1
1334,260,190,90,1
1335,240,201,113,2
1336,192,130,20,3
1337,240,200,60,5
1338,228,178,22,1
1338,205,150,30,1
1338,181,106,35,1
1339,238,122,81,2
1340,358,255,40,2
1340,216,158,18,2
1340,205,170,43,2
1341,225,145,50,21
1342,215,175,65,10
1342,200,175,65,10
1343,258,169,40,1
1344,265,185,28,3
1345,190,145,45,8
1345,133,106,53,7
1347,244,149,20,1
1348,105,105,73,4
1349,231,123,41,2
1350,265,155,50,2
1351,236,175,47,1
1351,120,105,55,4
1352,238,152,60,1
1353,300,202,45,2
1353,225,140,20,1
1354,212,162,49,1
1355,305,215,60,4
1358,235,220,45,1
1358,208,140,18,4
1358,105,61,20,4
